Time,X,Y,Z
52.055,-0.014,0.041,0.182
52.06,-0.017,0.03,0.131
52.065,-0.023,0.023,0.045
52.07,-0.032,0.027,-0.033
52.075,-0.039,0.04,-0.072
52.08,-0.039,0.057,-0.066
52.085,-0.036,0.075,-0.032
52.09,-0.039,0.099,0.007
52.095,-0.051,0.133,0.032
52.1,-0.066,0.172,0.033
52.105,-0.069,0.198,0.009
52.11,-0.047,0.196,-0.029
52.115,-0.002,0.162,-0.065
52.12,0.047,0.107,-0.081
52.125,0.079,0.052,-0.072
52.13,0.077,0.009,-0.041
52.135,0.044,-0.02,0
52.14,-0.005,-0.04,0.039
52.145,-0.05,-0.056,0.063
52.15,-0.073,-0.064,0.068
52.155,-0.068,-0.061,0.054
52.16,-0.038,-0.047,0.03
52.165,0.006,-0.032,0.009
52.17,0.045,-0.022,0.004
52.175,0.066,-0.018,0.018
52.18,0.068,-0.011,0.036
52.185,0.06,0.006,0.04
52.19,0.054,0.025,0.02
52.195,0.055,0.033,-0.013
52.2,0.056,0.016,-0.041
52.205,0.049,-0.024,-0.051
52.21,0.032,-0.068,-0.043
52.215,0.011,-0.094,-0.024
52.22,-0.005,-0.093,0.003
52.225,-0.016,-0.069,0.035
52.23,-0.021,-0.038,0.063
52.235,-0.023,-0.015,0.072
52.24,-0.027,-0.006,0.053
52.245,-0.036,-0.008,0.01
52.25,-0.056,-0.006,-0.036
52.255,-0.084,0.011,-0.064
52.26,-0.114,0.049,-0.059
52.265,-0.135,0.098,-0.02
52.27,-0.145,0.133,0.035
52.275,-0.146,0.133,0.079
52.28,-0.144,0.095,0.09
52.285,-0.135,0.037,0.073
52.29,-0.112,-0.013,0.044
52.295,-0.072,-0.039,0.022
52.3,-0.023,-0.042,0.006
52.305,0.022,-0.038,-0.011
52.31,0.059,-0.038,-0.039
52.315,0.092,-0.045,-0.071
52.32,0.125,-0.053,-0.093
52.325,0.152,-0.058,-0.09
52.33,0.158,-0.062,-0.057
52.335,0.132,-0.072,-0.008
52.34,0.077,-0.086,0.034
52.345,0.016,-0.1,0.053
52.35,-0.029,-0.102,0.053
52.355,-0.048,-0.084,0.051
52.36,-0.049,-0.044,0.066
52.365,-0.05,0.011,0.093
52.37,-0.06,0.062,0.113
52.375,-0.075,0.093,0.11
52.38,-0.085,0.096,0.084
52.385,-0.081,0.08,0.044
52.39,-0.06,0.062,-0.002
52.395,-0.03,0.058,-0.05
52.4,0.001,0.073,-0.091
52.405,0.023,0.099,-0.112
52.41,0.031,0.122,-0.101
52.415,0.025,0.131,-0.061
52.42,0.004,0.12,-0.002
52.425,-0.024,0.092,0.058
52.43,-0.046,0.059,0.107
52.435,-0.049,0.036,0.135
52.44,-0.029,0.037,0.14
52.445,0.002,0.061,0.127
52.45,0.024,0.096,0.105
52.455,0.026,0.123,0.079
52.46,0.014,0.123,0.047
52.465,0.007,0.094,0.008
52.47,0.016,0.048,-0.031
52.475,0.039,0.001,-0.057
52.48,0.059,-0.031,-0.059
52.485,0.062,-0.044,-0.038
52.49,0.044,-0.042,-0.001
52.495,0.01,-0.028,0.034
52.5,-0.027,-0.009,0.052
52.505,-0.051,0.006,0.049
52.51,-0.053,0.01,0.036
52.515,-0.031,0.002,0.034
52.52,0.004,-0.007,0.053
52.525,0.038,-0.005,0.086
52.53,0.055,0.01,0.115
52.535,0.057,0.027,0.133
52.54,0.052,0.027,0.139
52.545,0.053,0,0.133
52.55,0.063,-0.048,0.106
52.555,0.077,-0.1,0.051
52.56,0.087,-0.14,-0.027
52.565,0.09,-0.158,-0.099
52.57,0.089,-0.155,-0.132
52.575,0.083,-0.136,-0.106
52.58,0.073,-0.104,-0.035
52.585,0.057,-0.063,0.046
52.59,0.038,-0.023,0.097
52.595,0.027,0.006,0.089
52.6,0.034,0.017,0.021
52.605,0.06,0.015,-0.089
52.61,0.092,0.016,-0.206
52.615,0.113,0.031,-0.29
52.62,0.118,0.062,-0.306
52.625,0.113,0.096,-0.243
52.63,0.108,0.116,-0.121
52.635,0.105,0.121,0.015
52.64,0.095,0.116,0.118
52.645,0.072,0.109,0.165
52.65,0.04,0.098,0.165
52.655,0.011,0.07,0.146
52.66,-0.002,0.017,0.128
52.665,0.001,-0.055,0.114
52.67,0.011,-0.124,0.093
52.675,0.018,-0.171,0.056
52.68,0.012,-0.185,0.008
52.685,-0.007,-0.171,-0.038
52.69,-0.033,-0.141,-0.071
52.695,-0.061,-0.111,-0.087
52.7,-0.083,-0.091,-0.094
52.705,-0.095,-0.08,-0.099
52.71,-0.092,-0.074,-0.101
52.715,-0.076,-0.065,-0.093
52.72,-0.053,-0.05,-0.066
52.725,-0.03,-0.027,-0.016
52.73,-0.012,0.001,0.051
52.735,0.002,0.033,0.121
52.74,0.017,0.066,0.176
52.745,0.032,0.091,0.201
52.75,0.045,0.101,0.187
52.755,0.051,0.088,0.13
52.76,0.051,0.052,0.035
52.765,0.046,0.007,-0.079
52.77,0.036,-0.03,-0.19
52.775,0.02,-0.047,-0.27
52.78,0.003,-0.046,-0.304
52.785,-0.01,-0.038,-0.29
52.79,-0.009,-0.035,-0.239
52.795,0.007,-0.039,-0.169
52.8,0.034,-0.039,-0.091
52.805,0.059,-0.027,-0.012
52.81,0.073,-0.004,0.063
52.815,0.072,0.02,0.129
52.82,0.058,0.036,0.176
52.825,0.032,0.045,0.198
52.83,-0.001,0.053,0.187
52.835,-0.034,0.063,0.145
52.84,-0.056,0.074,0.084
52.845,-0.057,0.08,0.022
52.85,-0.039,0.079,-0.029
52.855,-0.018,0.072,-0.07
52.86,-0.01,0.059,-0.111
52.865,-0.022,0.045,-0.161
52.87,-0.051,0.029,-0.215
52.875,-0.087,0.01,-0.257
52.88,-0.119,-0.01,-0.267
52.885,-0.141,-0.027,-0.233
52.89,-0.152,-0.033,-0.157
52.895,-0.152,-0.029,-0.056
52.9,-0.141,-0.022,0.051
52.905,-0.126,-0.02,0.142
52.91,-0.111,-0.028,0.202
52.915,-0.1,-0.038,0.225
52.92,-0.091,-0.039,0.211
52.925,-0.075,-0.025,0.172
52.93,-0.044,-0.003,0.12
52.935,-0.002,0.022,0.072
52.94,0.038,0.046,0.04
52.945,0.058,0.067,0.025
52.95,0.049,0.078,0.015
52.955,0.014,0.068,-0.009
52.96,-0.033,0.028,-0.057
52.965,-0.076,-0.034,-0.118
52.97,-0.1,-0.095,-0.166
52.975,-0.095,-0.133,-0.176
52.98,-0.06,-0.138,-0.14
52.985,-0.003,-0.113,-0.069
52.99,0.058,-0.072,0.013
52.995,0.105,-0.032,0.081
53,0.125,-0.006,0.116
53.005,0.122,0.001,0.105
53.01,0.105,-0.011,0.055
53.015,0.087,-0.029,-0.014
53.02,0.073,-0.032,-0.07
53.025,0.06,-0.009,-0.093
53.03,0.044,0.039,-0.079
53.035,0.017,0.093,-0.042
53.04,-0.02,0.133,-0.007
53.045,-0.06,0.148,0.005
53.05,-0.092,0.144,-0.015
53.055,-0.109,0.135,-0.055
53.06,-0.11,0.13,-0.092
53.065,-0.1,0.125,-0.103
53.07,-0.091,0.11,-0.076
53.075,-0.088,0.077,-0.022
53.08,-0.087,0.027,0.036
53.085,-0.076,-0.029,0.075
53.09,-0.046,-0.076,0.086
53.095,-0.001,-0.099,0.075
53.1,0.037,-0.088,0.059
53.105,0.042,-0.048,0.053
53.11,0.004,0.011,0.054
53.115,-0.06,0.07,0.048
53.12,-0.116,0.117,0.022
53.125,-0.137,0.148,-0.019
53.13,-0.121,0.163,-0.053
53.135,-0.089,0.164,-0.057
53.14,-0.064,0.154,-0.029
53.145,-0.063,0.136,0.015
53.15,-0.082,0.114,0.049
53.155,-0.105,0.09,0.063
53.16,-0.117,0.063,0.059
53.165,-0.106,0.033,0.052
53.17,-0.071,0.002,0.049
53.175,-0.019,-0.026,0.045
53.18,0.038,-0.043,0.03
53.185,0.088,-0.045,0.002
53.19,0.126,-0.035,-0.024
53.195,0.15,-0.02,-0.033
53.2,0.164,-0.007,-0.018
53.205,0.168,0,0.013
53.21,0.16,0.003,0.04
53.215,0.137,0.002,0.051
53.22,0.102,-0.006,0.048
53.225,0.065,-0.028,0.046
53.23,0.035,-0.061,0.056
53.235,0.022,-0.097,0.081
53.24,0.024,-0.121,0.112
53.245,0.032,-0.128,0.131
53.25,0.035,-0.119,0.122
53.255,0.03,-0.095,0.079
53.26,0.018,-0.056,0.014
53.265,0.007,0.003,-0.048
53.27,0.002,0.078,-0.08
53.275,0.005,0.147,-0.065
53.28,0.015,0.184,-0.016
53.285,0.029,0.17,0.039
53.29,0.038,0.11,0.071
53.295,0.031,0.036,0.067
53.3,0,-0.016,0.037
53.305,-0.051,-0.029,-0.002
53.31,-0.103,-0.011,-0.035
53.315,-0.133,0.012,-0.054
53.32,-0.129,0.018,-0.057
53.325,-0.098,0.003,-0.041
53.33,-0.059,-0.025,-0.013
53.335,-0.027,-0.048,0.017
53.34,-0.006,-0.055,0.037
53.345,0.017,-0.04,0.043
53.35,0.051,-0.011,0.04
53.355,0.092,0.019,0.03
53.36,0.122,0.037,0.017
53.365,0.117,0.037,0.003
53.37,0.07,0.023,-0.003
53.375,-0.005,0.001,-0.002
53.38,-0.079,-0.022,0.004
53.385,-0.122,-0.042,0.01
53.39,-0.122,-0.058,0.017
53.395,-0.085,-0.068,0.027
53.4,-0.03,-0.075,0.041
53.405,0.023,-0.079,0.053
53.41,0.055,-0.075,0.058
53.415,0.053,-0.059,0.057
53.42,0.015,-0.03,0.057
53.425,-0.046,0,0.059
53.43,-0.1,0.021,0.058
53.435,-0.116,0.027,0.047
53.44,-0.088,0.026,0.027
53.445,-0.036,0.028,0.005
53.45,0.013,0.037,-0.01
53.455,0.042,0.044,-0.015
53.46,0.053,0.042,-0.01
53.465,0.061,0.027,0
53.47,0.072,0.007,0.012
53.475,0.079,-0.008,0.023
53.48,0.074,-0.012,0.031
53.485,0.052,-0.003,0.035
53.49,0.021,0.016,0.035
53.495,-0.004,0.034,0.034
53.5,-0.006,0.041,0.036
53.505,0.019,0.032,0.044
53.51,0.063,0.013,0.053
53.515,0.105,-0.007,0.043
53.52,0.126,-0.019,0.004
53.525,0.117,-0.022,-0.058
53.53,0.082,-0.014,-0.115
53.535,0.037,0.006,-0.134
53.54,-0.005,0.04,-0.104
53.545,-0.033,0.08,-0.037
53.55,-0.044,0.11,0.035
53.555,-0.039,0.116,0.084
53.56,-0.029,0.095,0.098
53.565,-0.022,0.063,0.082
53.57,-0.02,0.042,0.05
53.575,-0.021,0.042,0.016
53.58,-0.019,0.058,-0.011
53.585,-0.011,0.075,-0.032
53.59,0.001,0.077,-0.052
53.595,0.019,0.063,-0.076
53.6,0.048,0.04,-0.105
53.605,0.088,0.015,-0.135
53.61,0.13,-0.005,-0.154
53.615,0.156,-0.017,-0.15
53.62,0.15,-0.021,-0.114
53.625,0.109,-0.015,-0.046
53.63,0.049,-0.002,0.036
53.635,-0.007,0.01,0.11
53.64,-0.042,0.016,0.154
53.645,-0.053,0.013,0.16
53.65,-0.046,0.007,0.135
53.655,-0.037,0.006,0.097
53.66,-0.037,0.01,0.062
53.665,-0.049,0.012,0.037
53.67,-0.067,0.006,0.018
53.675,-0.078,-0.009,-0.006
53.68,-0.065,-0.027,-0.041
53.685,-0.025,-0.043,-0.085
53.69,0.031,-0.052,-0.121
53.695,0.08,-0.058,-0.136
53.7,0.101,-0.059,-0.125
53.705,0.088,-0.053,-0.098
53.71,0.052,-0.039,-0.071
53.715,0.009,-0.022,-0.055
53.72,-0.027,-0.01,-0.048
53.725,-0.047,-0.004,-0.043
53.73,-0.05,0.001,-0.036
53.735,-0.041,0.012,-0.03
53.74,-0.03,0.033,-0.032
53.745,-0.028,0.06,-0.044
53.75,-0.035,0.08,-0.06
53.755,-0.044,0.084,-0.067
53.76,-0.041,0.071,-0.06
53.765,-0.025,0.052,-0.046
53.77,-0.006,0.036,-0.033
53.775,0.002,0.024,-0.023
53.78,-0.007,0.01,-0.009
53.785,-0.026,-0.012,0.012
53.79,-0.045,-0.036,0.027
53.795,-0.057,-0.051,0.019
53.8,-0.061,-0.051,-0.016
53.805,-0.064,-0.042,-0.063
53.81,-0.071,-0.034,-0.099
53.815,-0.081,-0.038,-0.111
53.82,-0.089,-0.054,-0.102
53.825,-0.085,-0.076,-0.083
53.83,-0.063,-0.093,-0.064
53.835,-0.022,-0.098,-0.047
53.84,0.025,-0.087,-0.025
53.845,0.061,-0.061,0.012
53.85,0.074,-0.028,0.062
53.855,0.061,0.001,0.11
53.86,0.036,0.016,0.137
53.865,0.01,0.014,0.133
53.87,-0.006,-0.001,0.106
53.875,-0.012,-0.016,0.069
53.88,-0.012,-0.024,0.031
53.885,-0.009,-0.018,-0.001
53.89,-0.005,-0.001,-0.021
53.895,0.002,0.02,-0.026
53.9,0.013,0.036,-0.02
53.905,0.029,0.045,-0.017
53.91,0.048,0.05,-0.035
53.915,0.065,0.057,-0.08
53.92,0.073,0.068,-0.14
53.925,0.069,0.082,-0.192
53.93,0.055,0.095,-0.212
53.935,0.036,0.106,-0.188
53.94,0.016,0.114,-0.131
53.945,0,0.116,-0.06
53.95,-0.008,0.11,0.004
53.955,-0.005,0.095,0.054
53.96,0.005,0.072,0.087
53.965,0.011,0.043,0.101
53.97,0.001,0.007,0.092
53.975,-0.033,-0.035,0.061
53.98,-0.087,-0.079,0.018
53.985,-0.15,-0.115,-0.019
53.99,-0.204,-0.134,-0.036
53.995,-0.233,-0.135,-0.023
54,-0.232,-0.131,0.015
54.005,-0.207,-0.137,0.06
54.01,-0.17,-0.158,0.084
54.015,-0.132,-0.185,0.066
54.02,-0.098,-0.197,0.015
54.025,-0.064,-0.18,-0.035
54.03,-0.026,-0.136,-0.045
54.035,0.015,-0.083,-0.001
54.04,0.05,-0.043,0.075
54.045,0.073,-0.026,0.137
54.05,0.081,-0.027,0.156
54.055,0.08,-0.028,0.132
54.06,0.074,-0.02,0.09
54.065,0.062,-0.002,0.059
54.07,0.047,0.016,0.045
54.075,0.03,0.022,0.035
54.08,0.02,0.017,0.014
54.085,0.022,0.009,-0.025
54.09,0.036,0.013,-0.068
54.095,0.053,0.035,-0.105
54.1,0.062,0.074,-0.132
54.105,0.059,0.117,-0.156
54.11,0.048,0.151,-0.177
54.115,0.035,0.168,-0.187
54.12,0.022,0.163,-0.171
54.125,0.006,0.132,-0.125
54.13,-0.014,0.078,-0.062
54.135,-0.029,0.012,0.004
54.14,-0.028,-0.046,0.066
54.145,-0.004,-0.079,0.124
54.15,0.036,-0.082,0.175
54.155,0.077,-0.067,0.209
54.16,0.102,-0.053,0.215
54.165,0.107,-0.052,0.183
54.17,0.097,-0.061,0.12
54.175,0.08,-0.063,0.043
54.18,0.061,-0.039,-0.025
54.185,0.038,0.017,-0.062
54.19,0.009,0.09,-0.062
54.195,-0.023,0.151,-0.027
54.2,-0.047,0.175,0.025
54.205,-0.057,0.155,0.074
54.21,-0.052,0.106,0.099
54.215,-0.039,0.053,0.09
54.22,-0.026,0.015,0.062
54.225,-0.017,0,0.043
54.23,-0.014,-0.002,0.049
54.235,-0.015,-0.001,0.071
54.24,-0.014,0,0.083
54.245,-0.004,0,0.069
54.25,0.018,0.001,0.037
54.255,0.046,0.005,0.007
54.26,0.071,0.009,-0.002
54.265,0.083,0.009,0.014
54.27,0.08,0.001,0.051
54.275,0.068,-0.012,0.091
54.28,0.056,-0.03,0.115
54.285,0.053,-0.049,0.106
54.29,0.059,-0.068,0.062
54.295,0.07,-0.084,-0.003
54.3,0.076,-0.093,-0.066
54.305,0.067,-0.092,-0.103
54.31,0.036,-0.082,-0.104
54.315,-0.016,-0.064,-0.072
54.32,-0.074,-0.044,-0.022
54.325,-0.116,-0.027,0.025
54.33,-0.121,-0.016,0.057
54.335,-0.085,-0.009,0.08
54.34,-0.02,-0.002,0.102
54.345,0.052,0.005,0.122
54.35,0.107,0.012,0.122
54.355,0.131,0.014,0.093
54.36,0.124,0.011,0.042
54.365,0.096,0.005,-0.007
54.37,0.062,-0.001,-0.037
54.375,0.032,-0.001,-0.048
54.38,0.01,0.005,-0.053
54.385,-0.006,0.012,-0.06
54.39,-0.02,0.014,-0.068
54.395,-0.033,0.007,-0.07
54.4,-0.045,-0.006,-0.067
54.405,-0.06,-0.013,-0.062
54.41,-0.084,-0.004,-0.054
54.415,-0.119,0.026,-0.035
54.42,-0.158,0.075,-0.001
54.425,-0.185,0.129,0.042
54.43,-0.186,0.17,0.078
54.435,-0.156,0.185,0.091
54.44,-0.108,0.166,0.078
54.445,-0.058,0.118,0.046
54.45,-0.023,0.054,0.005
54.455,-0.004,-0.009,-0.031
54.46,0.005,-0.059,-0.048
54.465,0.017,-0.095,-0.036
54.47,0.036,-0.122,0.001
54.475,0.053,-0.145,0.042
54.48,0.058,-0.162,0.065
54.485,0.045,-0.163,0.06
54.49,0.025,-0.146,0.034
54.495,0.015,-0.12,0
54.5,0.025,-0.098,-0.029
54.505,0.05,-0.086,-0.048
54.51,0.072,-0.077,-0.051
54.515,0.077,-0.059,-0.04
54.52,0.06,-0.03,-0.021
54.525,0.034,0.001,0.001
54.53,0.012,0.02,0.02
54.535,0.001,0.022,0.036
54.54,-0.006,0.016,0.048
54.545,-0.018,0.015,0.054
54.55,-0.036,0.031,0.054
54.555,-0.055,0.063,0.054
54.56,-0.067,0.103,0.058
54.565,-0.067,0.137,0.056
54.57,-0.058,0.154,0.031
54.575,-0.043,0.153,-0.022
54.58,-0.024,0.139,-0.084
54.585,-0.004,0.126,-0.127
54.59,0.009,0.123,-0.13
54.595,0.01,0.128,-0.091
54.6,0,0.126,-0.028
54.605,-0.011,0.1,0.036
54.61,-0.016,0.042,0.079
54.615,-0.015,-0.035,0.086
54.62,-0.018,-0.109,0.058
54.625,-0.033,-0.157,0.013
54.63,-0.06,-0.172,-0.027
54.635,-0.087,-0.16,-0.048
54.64,-0.102,-0.136,-0.051
54.645,-0.103,-0.109,-0.05
54.65,-0.092,-0.084,-0.055
54.655,-0.075,-0.057,-0.073
54.66,-0.055,-0.024,-0.098
54.665,-0.031,0.013,-0.12
54.67,-0.008,0.048,-0.128
54.675,0.007,0.067,-0.12
54.68,0.009,0.062,-0.097
54.685,-0.003,0.033,-0.061
54.69,-0.019,-0.007,-0.017
54.695,-0.031,-0.041,0.029
54.7,-0.032,-0.056,0.068
54.705,-0.022,-0.051,0.091
54.71,-0.009,-0.035,0.09
54.715,0.002,-0.017,0.067
54.72,0.004,-0.004,0.033
54.725,-0.002,0.001,0.002
54.73,-0.011,0.003,-0.015
54.735,-0.013,0.005,-0.017
54.74,-0.002,0.014,-0.015
54.745,0.019,0.034,-0.018
54.75,0.037,0.062,-0.031
54.755,0.038,0.092,-0.048
54.76,0.017,0.113,-0.059
54.765,-0.021,0.119,-0.061
54.77,-0.056,0.115,-0.05
54.775,-0.074,0.107,-0.024
54.78,-0.067,0.096,0.019
54.785,-0.042,0.075,0.071
54.79,-0.006,0.036,0.118
54.795,0.036,-0.021,0.148
54.8,0.079,-0.081,0.158
54.805,0.117,-0.124,0.152
54.81,0.137,-0.137,0.134
54.815,0.133,-0.125,0.106
54.82,0.111,-0.106,0.063
54.825,0.085,-0.099,0.004
54.83,0.068,-0.105,-0.067
54.835,0.058,-0.114,-0.131
54.84,0.046,-0.108,-0.167
54.845,0.025,-0.08,-0.162
54.85,-0.002,-0.036,-0.121
54.855,-0.026,0.006,-0.067
54.86,-0.038,0.028,-0.022
54.865,-0.036,0.027,0.002
54.87,-0.023,0.015,0.005
54.875,-0.004,0.007,-0.004
54.88,0.014,0.01,-0.008
54.885,0.022,0.017,0.005
54.89,0.018,0.019,0.037
54.895,0.004,0.014,0.076
54.9,-0.01,0.008,0.104
54.905,-0.011,0.002,0.111
54.91,0.01,-0.007,0.095
54.915,0.055,-0.027,0.064
54.92,0.109,-0.054,0.026
54.925,0.154,-0.073,-0.008
54.93,0.172,-0.072,-0.026
54.935,0.155,-0.052,-0.017
54.94,0.113,-0.027,0.015
54.945,0.062,-0.013,0.053
54.95,0.022,-0.014,0.078
54.955,0.005,-0.026,0.077
54.96,0.011,-0.04,0.047
54.965,0.035,-0.053,0
54.97,0.063,-0.064,-0.044
54.975,0.085,-0.069,-0.07
54.98,0.089,-0.06,-0.068
54.985,0.073,-0.035,-0.043
54.99,0.041,0,-0.001
54.995,0.007,0.027,0.045
55,-0.017,0.036,0.081
55.005,-0.023,0.03,0.094
55.01,-0.012,0.021,0.081
55.015,0.006,0.025,0.054
55.02,0.017,0.047,0.03
55.025,0.011,0.081,0.023
55.03,-0.017,0.115,0.029
55.035,-0.06,0.139,0.035
55.04,-0.103,0.147,0.028
55.045,-0.126,0.136,0.009
55.05,-0.119,0.11,-0.016
55.055,-0.082,0.079,-0.037
55.06,-0.031,0.054,-0.051
55.065,0.017,0.037,-0.054
55.07,0.048,0.026,-0.044
55.075,0.059,0.012,-0.017
55.08,0.052,-0.01,0.023
55.085,0.036,-0.034,0.067
55.09,0.017,-0.051,0.098
55.095,0.005,-0.055,0.101
55.1,0,-0.049,0.066
55.105,-0.004,-0.04,-0.001
55.11,-0.016,-0.034,-0.084
55.115,-0.039,-0.033,-0.161
55.12,-0.067,-0.036,-0.209
55.125,-0.088,-0.041,-0.213
55.13,-0.091,-0.043,-0.165
55.135,-0.071,-0.033,-0.077
55.14,-0.033,-0.007,0.024
55.145,0.01,0.032,0.111
55.15,0.046,0.075,0.164
55.155,0.065,0.104,0.179
55.16,0.069,0.106,0.161
55.165,0.063,0.076,0.12
55.17,0.049,0.022,0.071
55.175,0.028,-0.04,0.029
55.18,0.002,-0.093,0.009
55.185,-0.026,-0.12,0.016
55.19,-0.05,-0.115,0.042
55.195,-0.067,-0.083,0.071
55.2,-0.076,-0.04,0.08
55.205,-0.078,-0.007,0.055
55.21,-0.072,0.003,-0.001
55.215,-0.056,-0.013,-0.063
55.22,-0.035,-0.041,-0.103
55.225,-0.019,-0.062,-0.106
55.23,-0.017,-0.064,-0.075
55.235,-0.031,-0.053,-0.03
55.24,-0.051,-0.044,0.008
55.245,-0.063,-0.046,0.027
55.25,-0.06,-0.055,0.027
55.255,-0.045,-0.058,0.015
55.26,-0.024,-0.049,0.003
55.265,-0.001,-0.033,0.003
55.27,0.02,-0.021,0.019
55.275,0.037,-0.019,0.043
55.28,0.042,-0.023,0.059
55.285,0.031,-0.022,0.055
55.29,0.004,-0.014,0.027
55.295,-0.031,0,-0.013
55.3,-0.06,0.013,-0.051
55.305,-0.075,0.018,-0.076
55.31,-0.074,0.014,-0.079
55.315,-0.06,-0.001,-0.061
55.32,-0.035,-0.023,-0.027
55.325,-0.001,-0.041,0.012
55.33,0.037,-0.043,0.044
55.335,0.071,-0.025,0.06
55.34,0.092,0.002,0.057
55.345,0.1,0.018,0.031
55.35,0.096,0.013,-0.016
55.355,0.083,-0.006,-0.074
55.36,0.062,-0.024,-0.13
55.365,0.028,-0.033,-0.172
55.37,-0.017,-0.039,-0.19
55.375,-0.068,-0.048,-0.177
55.38,-0.113,-0.053,-0.135
55.385,-0.143,-0.043,-0.07
55.39,-0.154,-0.015,0.004
55.395,-0.148,0.014,0.071
55.4,-0.133,0.019,0.116
55.405,-0.111,-0.013,0.129
55.41,-0.082,-0.066,0.114
55.415,-0.048,-0.109,0.086
55.42,-0.016,-0.12,0.064
55.425,0.002,-0.093,0.054
55.43,0.002,-0.044,0.049
55.435,-0.01,0.004,0.04
55.44,-0.02,0.033,0.026
55.445,-0.02,0.042,0.007
55.45,-0.008,0.039,-0.018
55.455,0.011,0.035,-0.055
55.46,0.03,0.037,-0.102
55.465,0.041,0.042,-0.144
55.47,0.041,0.045,-0.158
55.475,0.032,0.039,-0.13
55.48,0.019,0.028,-0.063
55.485,0.003,0.017,0.019
55.49,-0.016,0.013,0.087
55.495,-0.039,0.016,0.124
55.5,-0.055,0.022,0.126
55.505,-0.053,0.023,0.107
55.51,-0.029,0.02,0.088
55.515,0.003,0.019,0.081
55.52,0.017,0.025,0.083
55.525,-0.005,0.032,0.075
55.53,-0.057,0.028,0.045
55.535,-0.108,0.006,0.001
55.54,-0.127,-0.03,-0.036
55.545,-0.111,-0.063,-0.052
55.55,-0.083,-0.078,-0.053
55.555,-0.074,-0.073,-0.047
55.56,-0.095,-0.059,-0.037
55.565,-0.124,-0.056,-0.016
55.57,-0.133,-0.07,0.017
55.575,-0.108,-0.092,0.051
55.58,-0.063,-0.1,0.072
55.585,-0.019,-0.082,0.068
55.59,0.012,-0.043,0.042
55.595,0.039,0.001,0.016
55.6,0.077,0.032,0.013
55.605,0.13,0.042,0.041
55.61,0.181,0.033,0.08
55.615,0.209,0.014,0.105
55.62,0.202,-0.005,0.105
55.625,0.165,-0.014,0.083
55.63,0.113,-0.007,0.052
55.635,0.059,0.015,0.019
55.64,0.007,0.045,-0.014
55.645,-0.039,0.075,-0.047
55.65,-0.073,0.096,-0.069
55.655,-0.086,0.105,-0.066
55.66,-0.078,0.097,-0.031
55.665,-0.058,0.072,0.023
55.67,-0.04,0.035,0.071
55.675,-0.03,-0.004,0.089
55.68,-0.029,-0.033,0.075
55.685,-0.03,-0.044,0.043
55.69,-0.028,-0.04,0.01
55.695,-0.024,-0.032,-0.013
55.7,-0.016,-0.029,-0.021
55.705,-0.004,-0.036,-0.021
55.71,0.007,-0.048,-0.023
55.715,0.014,-0.057,-0.035
55.72,0.014,-0.06,-0.057
55.725,0.012,-0.058,-0.074
55.73,0.012,-0.056,-0.067
55.735,0.019,-0.053,-0.03
55.74,0.032,-0.045,0.026
55.745,0.047,-0.032,0.075
55.75,0.063,-0.022,0.095
55.755,0.079,-0.029,0.081
55.76,0.095,-0.058,0.047
55.765,0.106,-0.1,0.009
55.77,0.106,-0.133,-0.015
55.775,0.087,-0.14,-0.02
55.78,0.053,-0.121,-0.009
55.785,0.015,-0.091,0.009
55.79,-0.012,-0.066,0.024
55.795,-0.017,-0.046,0.03
55.8,-0.002,-0.021,0.026
55.805,0.026,0.017,0.013
55.81,0.054,0.062,-0.001
55.815,0.074,0.1,-0.005
55.82,0.078,0.119,0.005
55.825,0.063,0.117,0.023
55.83,0.03,0.099,0.033
55.835,-0.015,0.075,0.025
55.84,-0.058,0.049,0.003
55.845,-0.084,0.024,-0.017
55.85,-0.086,0.007,-0.021
55.855,-0.07,-0.001,-0.01
55.86,-0.048,-0.003,0.004
55.865,-0.029,-0.007,0.011
55.87,-0.012,-0.024,0.017
55.875,0.004,-0.051,0.03
55.88,0.021,-0.073,0.049
55.885,0.032,-0.076,0.057
55.89,0.031,-0.054,0.038
55.895,0.021,-0.021,-0.003
55.9,0.01,0.003,-0.047
55.905,0.008,0.009,-0.068
55.91,0.021,0,-0.063
55.915,0.046,-0.007,-0.044
55.92,0.072,-0.002,-0.03
55.925,0.09,0.02,-0.031
55.93,0.094,0.048,-0.036
55.935,0.084,0.071,-0.032
55.94,0.066,0.075,-0.015
55.945,0.051,0.056,0.009
55.95,0.048,0.017,0.028
55.955,0.054,-0.024,0.033
55.96,0.059,-0.047,0.02
55.965,0.05,-0.039,-0.008
55.97,0.024,-0.004,-0.041
55.975,-0.007,0.034,-0.067
55.98,-0.024,0.048,-0.078
55.985,-0.023,0.03,-0.072
55.99,-0.017,-0.002,-0.055
55.995,-0.025,-0.021,-0.029
56,-0.056,-0.017,0.001
56.005,-0.095,0.001,0.029
56.01,-0.115,0.01,0.048
56.015,-0.097,0,0.057
56.02,-0.047,-0.024,0.058
56.025,0.015,-0.047,0.057
56.03,0.067,-0.062,0.056
56.035,0.098,-0.068,0.06
56.04,0.109,-0.073,0.069
56.045,0.105,-0.081,0.07
56.05,0.091,-0.087,0.047
56.055,0.073,-0.078,-0.005
56.06,0.06,-0.048,-0.065
56.065,0.057,0,-0.099
56.07,0.059,0.051,-0.088
